model,0.0,0.5,0.6,0.9,1.0
deepseek-v3,3.75,2.5,1.6666666666666667,0.8333333333333334,91.25
haiku,0.0,2.083333333333333,0.8333333333333334,0.4166666666666667,96.66666666666667
