model,0.0,0.2,0.5,1.0
gpt-oss-target,7.116104868913857,2.6217228464419478,38.951310861423224,51.31086142322098
llama,41.57303370786517,48.68913857677903,7.490636704119851,2.247191011235955
mistral-target,13.48314606741573,0.37453183520599254,8.239700374531834,77.90262172284645
qwen-coder-target,33.33333333333333,5.2434456928838955,11.985018726591761,49.43820224719101
