model,prompt_label,avg_score,pass_rate
deepseek-v3,Estricto,0.8932584269662921,78.65168539325843
deepseek-v3,Inductor,0.7741573033707866,73.03370786516854
deepseek-v3,Ultra,0.9943820224719101,98.87640449438202
haiku,Estricto,0.9719101123595506,96.62921348314607
haiku,Inductor,0.9325842696629213,92.13483146067416
haiku,Ultra,0.9550561797752809,95.50561797752809
