model,0.0,0.4,0.5,0.6,0.9,1.0
deepseek-v3,3.75,1.25,2.9166666666666665,1.25,0.0,90.83333333333333
haiku,0.0,0.0,2.5,1.6666666666666667,0.4166666666666667,95.41666666666667
