model,prompt_label,avg_score,pass_rate
deepseek-v3,Estricto,0.9044943820224719,80.89887640449437
deepseek-v3,Inductor,0.7089887640449438,65.1685393258427
deepseek-v3,Ultra,1.0,100.0
haiku,Estricto,0.9775280898876404,96.62921348314607
haiku,Inductor,0.9269662921348315,91.01123595505618
haiku,Ultra,1.0,100.0
