model,0.0,0.2,0.5,1.0
gpt-oss-target,8.239700374531834,2.247191011235955,38.951310861423224,50.56179775280899
llama,41.947565543071164,47.565543071161045,6.741573033707865,3.7453183520599254
mistral-target,16.479400749063668,0.7490636704119851,8.239700374531834,74.53183520599251
qwen-coder-target,34.45692883895131,6.367041198501873,10.112359550561797,49.063670411985015
