model,0.0,0.4,0.5,0.6,0.9,1.0
gpt-oss-target,0.0,0.0,4.166666666666666,0.4166666666666667,2.9166666666666665,92.5
llama,11.666666666666666,8.333333333333332,5.416666666666667,20.416666666666668,37.916666666666664,16.25
mistral-target,2.083333333333333,5.0,11.25,10.833333333333334,20.416666666666668,50.416666666666664
qwen-coder-target,5.833333333333333,2.9166666666666665,2.5,10.416666666666668,7.916666666666666,70.41666666666667
