model,0.0,0.4,0.6,0.8,1.0
deepseek-v3,15.432098765432098,14.19753086419753,7.098765432098765,0.9259259259259258,62.34567901234568
haiku,2.7777777777777777,67.90123456790124,1.8518518518518516,1.2345679012345678,26.234567901234566
