model,0.0,0.4,0.5,0.6,0.9,1.0
gpt-oss-target,0.0,0.0,6.25,0.4166666666666667,0.8333333333333334,92.5
llama,15.0,6.25,4.583333333333333,22.083333333333332,37.5,14.583333333333334
mistral-target,0.4166666666666667,5.416666666666667,7.916666666666666,12.5,19.583333333333332,54.166666666666664
qwen-coder-target,3.75,2.5,2.9166666666666665,11.25,9.166666666666666,70.41666666666667
