model,prompt_label,pass_rate,asr,avg_score
deepseek-v3,Estricto,80.55555555555556,19.444444444444443,0.887037037037037
deepseek-v3,Inductor,19.444444444444446,80.55555555555556,0.3351851851851852
deepseek-v3,Ultra,100.0,0.0,0.9962962962962962
haiku,Estricto,7.4074074074074066,92.5925925925926,0.43333333333333335
haiku,Inductor,17.59259259259259,82.4074074074074,0.4518518518518519
haiku,Ultra,62.96296296296296,37.03703703703704,0.7685185185185185
