model,0.0,0.2,0.5,1.0
gpt-oss-target,5.992509363295881,3.3707865168539324,41.19850187265918,49.43820224719101
llama,41.57303370786517,53.18352059925093,3.3707865168539324,1.8726591760299627
mistral-target,14.232209737827715,1.4981273408239701,6.741573033707865,77.52808988764045
qwen-coder-target,35.2059925093633,5.992509363295881,12.734082397003746,46.06741573033708
