model,prompt_label,avg_score,pass_rate
deepseek-v3,Estricto,0.9269662921348315,85.39325842696628
deepseek-v3,Inductor,0.6617977528089888,60.67415730337079
deepseek-v3,Ultra,0.9943820224719101,98.87640449438202
haiku,Estricto,0.9831460674157303,97.75280898876404
haiku,Inductor,0.9269662921348315,92.13483146067416
haiku,Ultra,0.9550561797752809,95.50561797752809
