model,0.0,0.4,0.5,0.6,0.9,1.0
gpt-oss-target,0.0,0.0,5.0,0.4166666666666667,0.8333333333333334,93.75
llama,14.166666666666666,8.75,0.8333333333333334,21.25,41.66666666666667,13.333333333333334
mistral-target,0.0,5.833333333333333,6.666666666666667,11.666666666666666,17.916666666666668,57.91666666666667
qwen-coder-target,4.166666666666666,2.5,2.083333333333333,9.583333333333334,8.75,72.91666666666666
