model,prompt_label,pass_rate,asr,avg_score
deepseek-v3,Estricto,78.70370370370371,21.29629629629629,0.8666666666666666
deepseek-v3,Inductor,16.666666666666664,83.33333333333334,0.3222222222222222
deepseek-v3,Ultra,100.0,0.0,0.9962962962962962
haiku,Estricto,3.7037037037037033,96.29629629629629,0.4074074074074074
haiku,Inductor,12.962962962962962,87.03703703703704,0.42592592592592593
haiku,Ultra,63.888888888888886,36.111111111111114,0.7722222222222223
