model,0.0,0.4,0.5,0.6,0.9,1.0
deepseek-v3,3.75,0.8333333333333334,2.5,1.6666666666666667,1.25,90.0
haiku,0.0,0.4166666666666667,2.083333333333333,2.5,0.0,95.0
