model,0.0,0.2,0.5,1.0
gpt-oss-target,4.119850187265917,7.116104868913857,36.329588014981276,52.43445692883895
llama,27.715355805243448,70.78651685393258,0.0,1.4981273408239701
mistral-target,9.363295880149813,11.985018726591761,0.0,78.65168539325843
qwen-coder-target,21.722846441947567,38.951310861423224,4.119850187265917,35.2059925093633
