model,prompt_label,avg_score,pass_rate
deepseek-v3,Estricto,0.8876404494382022,77.52808988764045
deepseek-v3,Inductor,0.7033707865168539,64.04494382022472
deepseek-v3,Ultra,0.9943820224719101,98.87640449438202
haiku,Estricto,0.9887640449438202,98.87640449438202
haiku,Inductor,0.9269662921348315,92.13483146067416
haiku,Ultra,0.9325842696629213,93.25842696629213
