model,prompt_label,avg_score,pass_rate
deepseek-v3,Estricto,0.8777777777777778,80.55555555555556
deepseek-v3,Inductor,0.34074074074074073,18.51851851851852
deepseek-v3,Ultra,0.9962962962962962,100.0
haiku,Estricto,0.4277777777777778,6.481481481481481
haiku,Inductor,0.4388888888888889,14.814814814814813
haiku,Ultra,0.7481481481481481,58.333333333333336
