model,prompt_label,avg_score,pass_rate
deepseek-v3,Estricto,0.887037037037037,80.55555555555556
deepseek-v3,Inductor,0.3351851851851852,19.444444444444446
deepseek-v3,Ultra,0.9962962962962962,100.0
haiku,Estricto,0.43333333333333335,7.4074074074074066
haiku,Inductor,0.4518518518518519,17.59259259259259
haiku,Ultra,0.7685185185185185,62.96296296296296
