model,0.0,0.4,0.6,0.8,1.0
gpt-oss-target,18.51851851851852,0.6172839506172839,6.481481481481481,0.0,74.38271604938271
llama,7.098765432098765,4.938271604938271,55.55555555555556,1.2345679012345678,31.17283950617284
mistral-target,18.51851851851852,16.97530864197531,34.25925925925926,0.9259259259259258,29.32098765432099
qwen-coder-target,21.91358024691358,6.790123456790123,4.62962962962963,4.62962962962963,62.03703703703704
