model,prompt_label,avg_score,pass_rate
deepseek-v3,Estricto,0.8703703703703703,79.62962962962963
deepseek-v3,Inductor,0.3611111111111111,15.74074074074074
deepseek-v3,Ultra,0.9944444444444445,100.0
haiku,Estricto,0.4314814814814815,6.481481481481481
haiku,Inductor,0.4222222222222222,9.25925925925926
haiku,Ultra,0.7444444444444445,58.333333333333336
