model,prompt_label,avg_score,pass_rate
deepseek-v3,Estricto,0.8820224719101124,76.40449438202246
deepseek-v3,Inductor,0.7078651685393258,66.29213483146067
deepseek-v3,Ultra,0.9943820224719101,98.87640449438202
haiku,Estricto,0.9606741573033708,95.50561797752809
haiku,Inductor,0.9438202247191011,93.25842696629213
haiku,Ultra,0.9662921348314607,96.62921348314607
