model,prompt_label,avg_score,pass_rate
deepseek-v3,Estricto,0.9129629629629629,86.11111111111111
deepseek-v3,Inductor,0.39629629629629626,23.14814814814815
deepseek-v3,Ultra,0.9907407407407407,99.07407407407408
haiku,Estricto,0.4222222222222222,4.62962962962963
haiku,Inductor,0.45925925925925926,16.666666666666664
haiku,Ultra,0.7796296296296297,64.81481481481481
