model,0.0,0.4,0.6,0.8,1.0
deepseek-v3,13.580246913580247,11.728395061728394,6.481481481481481,0.6172839506172839,67.5925925925926
haiku,2.4691358024691357,68.82716049382715,1.5432098765432098,1.2345679012345678,25.925925925925924
